uid,iata_flight,dep_airport,arr_airport,dep_date,scheduled_ts,is_arrival,status,canceled,terminal,gate,raw_json,first_seen_utc,last_seen_utc,aircraft_type,Carrier,actype,seats,manual
ea7de32b7e09801ff53ea2899fd8219b1c4440ec,UA389,MCO,EWR,11/8/25,1762637400,0,Canceled,1,B,31,"{""scheduledDate"":""2025-11-08"",""arrival"":false,""codeShareFlightNumber"":""UA389"",""codeShareAirlineTrackNumber"":""389"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA389"",""operatingAirlineTrackNumber"":""389"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""EWR"",""viaAirport"":""EWR"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""31"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":true,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762637400,""actualTimestamp"":1762667460,""bestKnownTimestamp"":1762667460,""lastUpdatedTimestamp"":1762651226,""iataOperatingAirlineFlightNumber"":""UA389"",""icaoOperatingAirlineFlightNumber"":""UAL389"",""iataCodeShareFlightNumber"":""UA389"",""icaoCodeShareFlightNumber"":""UAL389"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTM4OSIsInZpYUFpcnBvcnQiOiJFV1IiLCJhcnJpdmFsIjpmYWxzZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMDgiLCJhcnJpdmFsQWlycG9ydCI6IkVXUiIsImRlcGFydHVyZUFpcnBvcnQiOiJNQ08ifQ==""}",1762649611,1762662573,B39M,UA,UA_B39M,179,
423c54b17191a096d3a167a862ceda7ad1fe9ecd,UA1518,MCO,EWR,11/8/25,1762641120,0,Canceled,1,,,"{""scheduledDate"":""2025-11-08"",""arrival"":false,""codeShareFlightNumber"":""UA1518"",""codeShareAirlineTrackNumber"":""1518"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA1518"",""operatingAirlineTrackNumber"":""1518"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""EWR"",""viaAirport"":""EWR"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":true,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762641120,""actualTimestamp"":1762663020,""bestKnownTimestamp"":1762663020,""lastUpdatedTimestamp"":1762650526,""iataOperatingAirlineFlightNumber"":""UA1518"",""icaoOperatingAirlineFlightNumber"":""UAL1518"",""iataCodeShareFlightNumber"":""UA1518"",""icaoCodeShareFlightNumber"":""UAL1518"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTE1MTgiLCJ2aWFBaXJwb3J0IjoiRVdSIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTA4IiwiYXJyaXZhbEFpcnBvcnQiOiJFV1IiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762649611,1762662573,B739,UA,UA_B739,179,
58133d3e60e377c3f5894037fb0b74a72159c836,UA1518,PUJ,MCO,11/9/25,1762660920,1,Canceled,1,,,"{""scheduledDate"":""2025-11-08"",""arrival"":true,""codeShareFlightNumber"":""UA1518"",""codeShareAirlineTrackNumber"":""1518"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA1518"",""operatingAirlineTrackNumber"":""1518"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""PUJ"",""arrivalAirport"":""MCO"",""viaAirport"":""PUJ"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""23""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762660920,""actualTimestamp"":1762660440,""bestKnownTimestamp"":1762660440,""lastUpdatedTimestamp"":1762650468,""iataOperatingAirlineFlightNumber"":""UA1518"",""icaoOperatingAirlineFlightNumber"":""UAL1518"",""iataCodeShareFlightNumber"":""UA1518"",""icaoCodeShareFlightNumber"":""UAL1518"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTE1MTgiLCJ2aWFBaXJwb3J0IjoiUFVKIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMDgiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJQVUoifQ==""}",1762650085,1762662574,B739,UA,UA_B739,179,
a55030b0739557bd80dc92b7f4ba7c700e1be802,UA389,BGI,MCO,11/9/25,1762665060,1,Canceled,1,,,"{""scheduledDate"":""2025-11-09"",""arrival"":true,""codeShareFlightNumber"":""UA389"",""codeShareAirlineTrackNumber"":""389"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA389"",""operatingAirlineTrackNumber"":""389"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""BGI"",""arrivalAirport"":""MCO"",""viaAirport"":""BGI"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""23""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762665060,""actualTimestamp"":1762665060,""bestKnownTimestamp"":1762665060,""lastUpdatedTimestamp"":1762651606,""iataOperatingAirlineFlightNumber"":""UA389"",""icaoOperatingAirlineFlightNumber"":""UAL389"",""iataCodeShareFlightNumber"":""UA389"",""icaoCodeShareFlightNumber"":""UAL389"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTM4OSIsInZpYUFpcnBvcnQiOiJCR0kiLCJhcnJpdmFsIjp0cnVlLCJzY2hlZHVsZWREYXRlIjoiMjAyNS0xMS0wOSIsImFycml2YWxBaXJwb3J0IjoiTUNPIiwiZGVwYXJ0dXJlQWlycG9ydCI6IkJHSSJ9""}",1762650847,1762750122,B39M,UA,UA_B39M,179,
8f5a3da82685e8f5d7106710fd2ea23d1d3ac4af,UA3914,SFO,MCO,11/11/25,1762839060,1,Canceled,1,,,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""UA3914"",""codeShareAirlineTrackNumber"":""3914"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA3914"",""operatingAirlineTrackNumber"":""3914"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""SFO"",""arrivalAirport"":""MCO"",""viaAirport"":""SFO"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":true,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762839060,""actualTimestamp"":1762884960,""bestKnownTimestamp"":1762884960,""lastUpdatedTimestamp"":1762791249,""iataOperatingAirlineFlightNumber"":""UA3914"",""icaoOperatingAirlineFlightNumber"":""UAL3914"",""iataCodeShareFlightNumber"":""UA3914"",""icaoCodeShareFlightNumber"":""UAL3914"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTM5MTQiLCJ2aWFBaXJwb3J0IjoiU0ZPIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJTRk8ifQ==""}",1762665529,1762919378,B738,UA,UA_B738,166,
a3b6e5bbbaff0a557183886c6f161615bf871efe,WN2664,MCO,SJU,11/11/25,1762860900,0,Canceled,1,,,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""WN2664"",""codeShareAirlineTrackNumber"":""2664"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2664"",""operatingAirlineTrackNumber"":""2664"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""SJU"",""viaAirport"":""SJU"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762860900,""actualTimestamp"":1762860900,""bestKnownTimestamp"":1762860900,""lastUpdatedTimestamp"":1762765392,""iataOperatingAirlineFlightNumber"":""WN2664"",""icaoOperatingAirlineFlightNumber"":""SWA2664"",""iataCodeShareFlightNumber"":""WN2664"",""icaoCodeShareFlightNumber"":""SWA2664"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI2NjQiLCJ2aWFBaXJwb3J0IjoiU0pVIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTExIiwiYXJyaXZhbEFpcnBvcnQiOiJTSlUiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762665529,1762919378,B38M,WN,WN_B38M,175,
f791177d9c2db95fc452b88703ac7c613caeedad,WN2927,MCO,PIT,11/11/25,1762861500,0,Canceled,1,,,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""WN2927"",""codeShareAirlineTrackNumber"":""2927"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2927"",""operatingAirlineTrackNumber"":""2927"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""PIT"",""viaAirport"":""PIT"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762861500,""actualTimestamp"":1762861500,""bestKnownTimestamp"":1762861500,""lastUpdatedTimestamp"":1762765393,""iataOperatingAirlineFlightNumber"":""WN2927"",""icaoOperatingAirlineFlightNumber"":""SWA2927"",""iataCodeShareFlightNumber"":""WN2927"",""icaoCodeShareFlightNumber"":""SWA2927"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI5MjciLCJ2aWFBaXJwb3J0IjoiUElUIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTExIiwiYXJyaXZhbEFpcnBvcnQiOiJQSVQiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762665529,1762919378,B38M,WN,WN_B38M,175,
ee90afb721dfc63eb3935c70b4c1712270f36917,WN4428,MDW,MCO,11/11/25,1762868400,1,Canceled,1,,,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""WN4428"",""codeShareAirlineTrackNumber"":""4428"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN4428"",""operatingAirlineTrackNumber"":""4428"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MDW"",""arrivalAirport"":""MCO"",""viaAirport"":""MDW"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""14""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762868400,""actualTimestamp"":1762867860,""bestKnownTimestamp"":1762867860,""lastUpdatedTimestamp"":1762851725,""iataOperatingAirlineFlightNumber"":""WN4428"",""icaoOperatingAirlineFlightNumber"":""SWA4428"",""iataCodeShareFlightNumber"":""WN4428"",""icaoCodeShareFlightNumber"":""SWA4428"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjQ0MjgiLCJ2aWFBaXJwb3J0IjoiTURXIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJNRFcifQ==""}",1762665529,1762919378,B738,WN,WN_B738,175,
2d00ec6edd6616d0a06415635a7176f4d1adf191,DL1337,MCO,RDU,11/11/25,1762869660,0,Canceled,1,B,80,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""DL1337"",""codeShareAirlineTrackNumber"":""1337"",""iataCodeShareAirline"":""DL"",""icaoCodeShareAirline"":""DAL"",""operatingAirlineFlightNumber"":""DL1337"",""operatingAirlineTrackNumber"":""1337"",""iataOperatingAirline"":""DL"",""icaoOperatingAirline"":""DAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""RDU"",""viaAirport"":""RDU"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""80"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762869660,""actualTimestamp"":1762869660,""bestKnownTimestamp"":1762869660,""lastUpdatedTimestamp"":1762698284,""iataOperatingAirlineFlightNumber"":""DL1337"",""icaoOperatingAirlineFlightNumber"":""DAL1337"",""iataCodeShareFlightNumber"":""DL1337"",""icaoCodeShareFlightNumber"":""DAL1337"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJETDEzMzciLCJ2aWFBaXJwb3J0IjoiUkRVIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTExIiwiYXJyaXZhbEFpcnBvcnQiOiJSRFUiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762665529,1762919378,A320,DL,DL_A320,157,
3710d21f5a73d7cb45b0d524e4d6d2429e756b73,NK515,MCO,GUA,11/11/25,1762870680,0,Canceled,1,A,7,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""NK515"",""codeShareAirlineTrackNumber"":""515"",""iataCodeShareAirline"":""NK"",""icaoCodeShareAirline"":""NKS"",""operatingAirlineFlightNumber"":""NK515"",""operatingAirlineTrackNumber"":""515"",""iataOperatingAirline"":""NK"",""icaoOperatingAirline"":""NKS"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""GUA"",""viaAirport"":""GUA"",""viaSequencePosition"":0,""terminal"":""A"",""gate"":""7"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":true,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762870680,""actualTimestamp"":1762874400,""bestKnownTimestamp"":1762874400,""lastUpdatedTimestamp"":1762869547,""iataOperatingAirlineFlightNumber"":""NK515"",""icaoOperatingAirlineFlightNumber"":""NKS515"",""iataCodeShareFlightNumber"":""NK515"",""icaoCodeShareFlightNumber"":""NKS515"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJOSzUxNSIsInZpYUFpcnBvcnQiOiJHVUEiLCJhcnJpdmFsIjpmYWxzZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6IkdVQSIsImRlcGFydHVyZUFpcnBvcnQiOiJNQ08ifQ==""}",1762665529,1762919378,A320,NK,NK_A320,176,
300911623a78ca31757da51c10382bca9c71255c,WN2560,MCO,BWI,11/11/25,1762870800,0,Canceled,1,,,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""WN2560"",""codeShareAirlineTrackNumber"":""2560"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2560"",""operatingAirlineTrackNumber"":""2560"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""BWI"",""viaAirport"":""BWI"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762870800,""actualTimestamp"":1762870800,""bestKnownTimestamp"":1762870800,""lastUpdatedTimestamp"":1762741399,""iataOperatingAirlineFlightNumber"":""WN2560"",""icaoOperatingAirlineFlightNumber"":""SWA2560"",""iataCodeShareFlightNumber"":""WN2560"",""icaoCodeShareFlightNumber"":""SWA2560"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI1NjAiLCJ2aWFBaXJwb3J0IjoiQldJIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTExIiwiYXJyaXZhbEFpcnBvcnQiOiJCV0kiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762665529,1762919378,B738,WN,WN_B738,175,
5f3a388d52ecf2a079539ffa4e741a10a35c52eb,UA1613,EWR,MCO,11/11/25,1762870800,1,Canceled,1,B,43,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""UA1613"",""codeShareAirlineTrackNumber"":""1613"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA1613"",""operatingAirlineTrackNumber"":""1613"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""EWR"",""arrivalAirport"":""MCO"",""viaAirport"":""EWR"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""43"",""baggageBelt"":[""23""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762870800,""actualTimestamp"":1762870200,""bestKnownTimestamp"":1762870200,""lastUpdatedTimestamp"":1762667647,""iataOperatingAirlineFlightNumber"":""UA1613"",""icaoOperatingAirlineFlightNumber"":""UAL1613"",""iataCodeShareFlightNumber"":""UA1613"",""icaoCodeShareFlightNumber"":""UAL1613"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTE2MTMiLCJ2aWFBaXJwb3J0IjoiRVdSIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJFV1IifQ==""}",1762665529,1762919378,B38M,UA,UA_B38M,166,
6176c772297dc67184567d6c5b126b050ba43ed2,DL1253,LGA,MCO,11/11/25,1762873620,1,Canceled,1,B,77,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""DL1253"",""codeShareAirlineTrackNumber"":""1253"",""iataCodeShareAirline"":""DL"",""icaoCodeShareAirline"":""DAL"",""operatingAirlineFlightNumber"":""DL1253"",""operatingAirlineTrackNumber"":""1253"",""iataOperatingAirline"":""DL"",""icaoOperatingAirline"":""DAL"",""baseAirport"":""MCO"",""departureAirport"":""LGA"",""arrivalAirport"":""MCO"",""viaAirport"":""LGA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""77"",""baggageBelt"":[""30""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762873620,""actualTimestamp"":1762872420,""bestKnownTimestamp"":1762872420,""lastUpdatedTimestamp"":1762821907,""iataOperatingAirlineFlightNumber"":""DL1253"",""icaoOperatingAirlineFlightNumber"":""DAL1253"",""iataCodeShareFlightNumber"":""DL1253"",""icaoCodeShareFlightNumber"":""DAL1253"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJETDEyNTMiLCJ2aWFBaXJwb3J0IjoiTEdBIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJMR0EifQ==""}",1762665530,1762919378,A321,DL,DL_A321,191,
43d1e2748835f35720eb95214fda632879291fe6,AA3083,LGA,MCO,11/11/25,1762874640,1,Canceled,1,B,53,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""AA3083"",""codeShareAirlineTrackNumber"":""3083"",""iataCodeShareAirline"":""AA"",""icaoCodeShareAirline"":""AAL"",""operatingAirlineFlightNumber"":""AA3083"",""operatingAirlineTrackNumber"":""3083"",""iataOperatingAirline"":""AA"",""icaoOperatingAirline"":""AAL"",""baseAirport"":""MCO"",""departureAirport"":""LGA"",""arrivalAirport"":""MCO"",""viaAirport"":""LGA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""53"",""baggageBelt"":[""24""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762874640,""actualTimestamp"":1762874040,""bestKnownTimestamp"":1762874040,""lastUpdatedTimestamp"":1762729505,""iataOperatingAirlineFlightNumber"":""AA3083"",""icaoOperatingAirlineFlightNumber"":""AAL3083"",""iataCodeShareFlightNumber"":""AA3083"",""icaoCodeShareFlightNumber"":""AAL3083"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJBQTMwODMiLCJ2aWFBaXJwb3J0IjoiTEdBIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJMR0EifQ==""}",1762665530,1762919378,B738,AA,AA_B738,172,
c8ce53797473bc5eb3e2d2a72436b86f68bf805b,UA2387,MCO,EWR,11/11/25,1762874700,0,Canceled,1,B,43,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""UA2387"",""codeShareAirlineTrackNumber"":""2387"",""iataCodeShareAirline"":""UA"",""icaoCodeShareAirline"":""UAL"",""operatingAirlineFlightNumber"":""UA2387"",""operatingAirlineTrackNumber"":""2387"",""iataOperatingAirline"":""UA"",""icaoOperatingAirline"":""UAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""EWR"",""viaAirport"":""EWR"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""43"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762874700,""actualTimestamp"":1762874700,""bestKnownTimestamp"":1762874700,""lastUpdatedTimestamp"":1762543576,""iataOperatingAirlineFlightNumber"":""UA2387"",""icaoOperatingAirlineFlightNumber"":""UAL2387"",""iataCodeShareFlightNumber"":""UA2387"",""icaoCodeShareFlightNumber"":""UAL2387"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJVQTIzODciLCJ2aWFBaXJwb3J0IjoiRVdSIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTExIiwiYXJyaXZhbEFpcnBvcnQiOiJFV1IiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762665530,1762919378,B38M,UA,UA_B38M,166,
0793393ccbe37cc4b0f948743475dd568e8457a4,MX830,MCO,HVN,11/11/25,1762877520,0,Canceled,1,B,33,"{""scheduledDate"":""2025-11-11"",""arrival"":false,""codeShareFlightNumber"":""MX830"",""codeShareAirlineTrackNumber"":""830"",""iataCodeShareAirline"":""MX"",""icaoCodeShareAirline"":""MXY"",""operatingAirlineFlightNumber"":""MX830"",""operatingAirlineTrackNumber"":""830"",""iataOperatingAirline"":""MX"",""icaoOperatingAirline"":""MXY"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""HVN"",""viaAirport"":""HVN"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""33"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762877520,""actualTimestamp"":1762877520,""bestKnownTimestamp"":1762877520,""lastUpdatedTimestamp"":1762748250,""iataOperatingAirlineFlightNumber"":""MX830"",""icaoOperatingAirlineFlightNumber"":""MXY830"",""iataCodeShareFlightNumber"":""MX830"",""icaoCodeShareFlightNumber"":""MXY830"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJNWDgzMCIsInZpYUFpcnBvcnQiOiJIVk4iLCJhcnJpdmFsIjpmYWxzZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTEiLCJhcnJpdmFsQWlycG9ydCI6IkhWTiIsImRlcGFydHVyZUFpcnBvcnQiOiJNQ08ifQ==""}",1762665530,1762919378,BCS3,MX,MX_BCS3,126,
72914df84d1decd76ac4361047618aa04b70a497,B6851,BOS,MCO,11/11/25,1762878180,1,Canceled,1,C,C233,"{""scheduledDate"":""2025-11-11"",""arrival"":true,""codeShareFlightNumber"":""B6851"",""codeShareAirlineTrackNumber"":""851"",""iataCodeShareAirline"":""B6"",""icaoCodeShareAirline"":""JBU"",""operatingAirlineFlightNumber"":""B6851"",""operatingAirlineTrackNumber"":""851"",""iataOperatingAirline"":""B6"",""icaoOperatingAirline"":""JBU"",""baseAirport"":""MCO"",""departureAirport"":""BOS"",""arrivalAirport"":""MCO"",""viaAirport"":""BOS"",""viaSequencePosition"":0,""terminal"":""C"",""gate"":""C233"",""baggageBelt"":[""C49""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1762878180,""actualTimestamp"":1762877580,""bestKnownTimestamp"":1762877580,""lastUpdatedTimestamp"":1762791878,""iataOperatingAirlineFlightNumber"":""B6851"",""icaoOperatingAirlineFlightNumber"":""JBU851"",""iataCodeShareFlightNumber"":""B6851"",""icaoCodeShareFlightNumber"":""JBU851"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJCNjg1MSIsInZpYUFpcnBvcnQiOiJCT1MiLCJhcnJpdmFsIjp0cnVlLCJzY2hlZHVsZWREYXRlIjoiMjAyNS0xMS0xMSIsImFycml2YWxBaXJwb3J0IjoiTUNPIiwiZGVwYXJ0dXJlQWlycG9ydCI6IkJPUyJ9""}",1762665530,1762919378,A320,B6,B6_A320,150,
